cycle,volume_transactions,nb_anomalies_passees,controle_interne_score,complexite_si,digitalisation,dso,rotation_stocks,marge_brute,historique_audit,risque
stocks,5595,6,0.570901661123315,2,0.6723713731297712,77.59536991891488,6.346956305624314,0.3254706093015281,0,modere
paie,6384,5,0.7476143795721022,4,0.9929308824819929,49.819964763389805,2.946482761942407,0.20761147960192983,3,eleve
achats,7385,4,0.9970154581559407,1,0.26145343179265795,44.21209046828497,4.898153645072606,0.16421680768598393,1,modere
achats,1400,1,0.6736077064038005,2,0.6200483929623954,26.396919044820784,6.126199855101451,0.40083541831904823,3,faible
stocks,6969,2,0.7252312609345748,3,0.5823855701805976,43.71925753965184,1.7892477805670373,0.3204010680654498,2,modere
stocks,9535,2,0.8422032772532178,3,0.508695647646378,53.53462451215459,5.283307636502037,0.3869836282982586,0,modere
ventes,3197,2,0.7764855847922908,4,0.583843611654277,33.214733276915716,5.4369541358270554,0.23295962203560344,2,eleve
paie,4716,2,0.7774719220573295,3,0.4915606356301845,77.86273184660439,7.9246753643267205,0.2175561562205225,4,eleve
paie,109,0,0.6857211322122992,3,0.8486310823724815,65.24323920881389,10.430298634445034,0.1988163072130142,4,faible
tresorerie,5852,8,0.6886397225832609,2,0.868498761333345,57.59166571960202,1.8940603885248928,0.28192424220297735,2,eleve
ventes,9952,4,0.5867277193410206,3,0.6176270542294044,59.66657391209729,7.834307367665067,0.323244628758791,2,eleve
ventes,6395,2,0.7729559881452074,3,0.571770997302742,66.12089907170225,4.924239531720476,0.2456175132792568,4,eleve
ventes,4915,3,0.7695331644997964,3,0.5013926654745869,72.66189955739017,3.3828575217358035,0.4564824582331736,1,eleve
ventes,1172,4,0.8075746791540703,3,0.6180562675505353,76.1801527369453,5.7381063405103365,0.23578522071193087,0,modere
paie,3325,3,0.6267843294169981,2,0.969566205773525,53.817380093738386,2.395417208627355,0.32487961354791844,3,faible
paie,1416,5,0.8245201599067908,3,0.5792531527597283,57.16130106431426,2.5147747323919445,0.21169569110031175,2,modere
ventes,5799,6,0.8700002182221904,4,0.43211352039474804,63.459402118883276,1.5296827235368249,0.23268800025090203,0,eleve
tresorerie,6907,9,0.517906282258561,1,0.5204476217306298,56.344773440307364,6.092178020246459,0.2913662409652086,3,eleve
achats,6774,4,0.655469113096389,4,0.750693992353776,77.44634831773742,5.654023650038623,0.21673639392633817,3,eleve
achats,3783,5,0.8762535372941257,1,0.45645265919047895,84.54644876276197,3.371232609879233,0.3089415448059524,2,eleve
tresorerie,7327,3,0.6025666450220671,4,0.5932587810674952,66.88146629056322,8.047203627383293,0.3440250913622402,1,faible
ventes,3373,2,0.779314379077501,1,0.6945766270325479,41.836167174135255,3.674088620330397,0.4093374429030195,1,faible
paie,7100,1,0.7012864003003646,1,0.4716274287893946,70.1680224166415,7.565979188291145,0.19200970571082626,0,faible
achats,245,3,0.7496318982135263,1,0.24711885584698962,67.67398108421652,5.244161754067082,0.31678423055823124,0,faible
stocks,5110,2,0.7058584454038317,1,0.3857229072293795,40.159159493650066,3.647263353977407,0.2938051874508382,4,eleve
stocks,3140,3,0.8119256476846407,2,0.4282466982254052,67.65199918657454,4.770037193503525,0.11518187405407473,1,faible
tresorerie,9754,3,0.5467724296204183,4,0.5542345388286717,49.11618962707976,2.4925149222076186,0.1871212903405422,0,modere
ventes,9876,4,0.5630015133816569,1,0.6088599322790554,74.92187630154565,5.433466726088541,0.3474947285885353,4,eleve
achats,582,1,0.9196770325400284,4,0.7647402594754222,70.005410436,5.061100158727423,0.16473431860153503,3,modere
ventes,3279,4,1.0,3,0.35454879826705854,64.45973077671448,6.054894922234201,0.2926579519311895,0,faible
achats,1349,2,0.6991870842060456,1,0.7356573741414351,60.77093467778339,6.758304786169477,0.0877557503174706,4,modere
tresorerie,730,3,0.9572899063227565,4,0.5258152977700397,17.332558533273215,5.231231553706412,0.289704763207269,1,faible
tresorerie,8953,2,0.5842338029479716,2,0.24289054022363044,35.714497906853275,2.047356690445075,0.09464910887806027,3,eleve
stocks,2952,2,0.6202621174771064,4,0.602714731876841,57.38397560420258,6.864726664946096,0.2395421457293729,0,modere
ventes,1087,4,0.9186231267618057,1,0.8632535102999936,90.38767095607072,5.0293279335593315,0.25622612782175236,1,faible
stocks,7722,4,0.8206159792935037,3,0.7766229103316966,71.2936213626556,1.2118747778732493,0.31230255625281556,3,eleve
ventes,7427,7,0.9409640646898387,4,0.5847459177955865,96.2809265811783,5.619229607929278,0.2747448880090153,2,eleve
stocks,9838,0,0.7702833653588507,3,0.8251541232257501,61.65974387308486,5.770247947816573,0.1764099454041056,1,faible
paie,8941,2,0.5481180885228587,2,0.638444536109461,59.382984723494545,4.283040718139348,0.17827850088645206,2,eleve
paie,9260,1,0.7335366036254014,4,0.7962377655644877,88.50250373174079,4.604326286325766,0.13858913977339876,0,modere
paie,1200,5,0.8803003807702015,4,0.2676795330062396,56.81571390321303,3.8094697772065915,0.32064855044234497,4,eleve
paie,6752,2,0.6800897196030742,2,0.350065436947947,40.27060187037633,5.832253359031254,0.3162353198262237,0,modere
achats,8732,0,0.6570349722241421,2,0.7458071971145439,66.33508235234729,5.2799827699857556,0.3669408214783816,1,faible
paie,7521,1,0.7725780104446183,2,0.9078564988689647,82.45027963984788,3.183542599417792,0.24998583469633734,2,eleve
tresorerie,5116,4,0.6160740601682207,1,0.6834591461825011,43.481049738375816,8.235941157576491,0.1265656611275612,2,faible
tresorerie,869,6,0.7443250724670251,1,0.5005326253248396,71.78087079356065,3.668393861348083,0.268400070573827,3,eleve
achats,1443,1,0.7095252197007185,4,0.42989682828534204,58.13526982671341,-0.41303691562972666,0.301104699243889,0,modere
paie,4458,2,0.6264378308877369,4,0.5369369672810383,69.02699569134113,4.058651527481726,0.18352510076662798,0,modere
paie,9869,4,0.847110584780112,4,0.842727398343353,66.27067754090197,7.06187513607265,0.1930160303884516,1,eleve
paie,6880,5,0.796898190842616,3,0.5314945923425212,51.71391216728345,4.5869359269001215,0.3450923085757584,2,eleve
stocks,6702,2,0.646949412357006,2,0.8095522482774838,57.876242779029155,1.7304404438314425,0.31006215462101827,1,eleve
ventes,2449,3,0.6977558102589889,4,0.7305146250909089,52.93544346532391,2.943817112300282,0.41328694237200453,1,eleve
stocks,5799,4,0.6593086600228244,2,0.9427851600853987,62.37496440079447,2.8380271684518843,0.4722100808495339,2,modere
ventes,1341,4,0.6042028541135571,1,0.6400523743073014,43.07805597320877,3.849427509828079,0.1497191363965186,1,faible
paie,1225,2,0.4452595491389446,2,0.5900807277635918,47.858301290103526,4.476590047079663,0.2581132344391491,2,faible
paie,9482,6,0.6274258383465892,3,0.8195344211360536,51.72079188961416,5.987709217867906,0.31236344670203603,1,modere
stocks,6864,3,0.6063958752526566,3,0.41294744094039626,67.83405811242778,5.256877409922468,0.3363573399229261,4,modere
stocks,5201,1,0.7172336061753037,2,0.5111966045778125,31.689321414236417,5.352807564144243,0.4015881184215738,1,faible
ventes,7943,4,0.7661048202292369,3,0.2639990508940303,57.85740730318136,8.558706251521956,0.37286249643662206,1,faible
tresorerie,172,1,0.5796722995295672,3,0.3491350881904009,45.83582004892962,6.721658680629837,0.4138430116561638,4,modere
ventes,5572,4,0.7560246042590507,1,0.984674375945962,51.77176172630134,6.545609327274602,0.30613602063506695,0,faible
stocks,5289,2,0.5565631325699987,4,0.73846291472814,46.79661604969806,1.3736761078043265,0.23714962530824918,2,eleve
stocks,2572,2,0.6812061226542316,3,0.325859683405413,63.89143961832618,3.4963888050187135,0.49499565193873407,3,modere
achats,807,2,0.609637134900875,4,0.838965798925411,56.857734101622,1.805952008450248,0.3153325179262258,4,eleve
stocks,1904,3,0.8119260457118564,2,0.45926049076093134,74.23220447309176,3.4618943843087715,0.27581525099965315,0,faible
achats,6804,6,0.7175159649991897,2,0.7281901216666794,68.03462810833278,6.5897334253762185,0.19277806848249646,1,modere
tresorerie,3813,2,0.6834748111252331,3,0.7252027208791343,29.25907831219909,4.2143428921647486,0.3159468414437655,0,faible
ventes,5151,4,0.6062125359827673,2,0.9329981400165398,40.80001885409342,7.144883190319847,0.40044900263698197,4,modere
ventes,2575,1,0.6506738037435191,1,0.492454049899909,56.537854277519756,6.386270404125655,0.24995346048806028,1,faible
achats,3710,0,0.9743591218489076,3,0.45195412256399303,59.141296119938495,5.100905546744063,0.28666204516007887,0,faible
ventes,4355,1,0.6248373818916181,3,0.062191497048308175,42.56438460508353,7.19209281884063,0.3249156441543454,3,modere
stocks,7497,3,0.7719110376394724,3,0.5756453746613656,86.07948741029094,7.7288320195396345,0.34721747695624056,2,modere
paie,1835,3,0.6831030524668467,2,0.7450659663968466,77.29375481544471,5.908774540851556,0.27401648838996356,2,faible
achats,9877,3,0.7676237971861056,2,0.7723947670538946,27.105183150048873,5.459934227244259,0.26063908014892395,4,faible
ventes,8358,4,0.8255463809039858,3,0.8504798759257517,66.9085272071697,6.266737618549925,0.2489237980538377,1,faible
achats,8079,4,0.6469032260018385,4,0.6579611483996787,59.084069265551086,2.1868266252551813,0.18934036092334056,1,eleve
achats,2528,3,0.8064660139667684,2,0.7009562236478334,84.87750081142522,4.764857072647869,0.22298219626595017,2,modere
paie,7526,4,1.0,2,0.6136240881427228,28.60232144912736,4.952018980567215,0.22029332414605468,0,faible
stocks,8633,3,0.7851309991287556,3,0.7414909671105803,101.19709622480102,4.262511378286872,0.1457822915557172,1,modere
achats,5349,5,0.9420372196899693,4,0.4131515285800019,43.141086768000946,3.421008410537288,0.39929446697580895,3,modere
ventes,5391,4,0.772156900015992,3,0.3183070338169497,67.5705363786405,6.996090443271955,0.3359567738288154,3,eleve
tresorerie,2917,1,0.560205756670374,2,0.4342523981117434,47.872860461886624,5.340116383087833,0.3142227116659195,1,modere
achats,9524,1,0.7413540995879475,3,0.6427247435173313,52.47682162477953,5.521981464384819,0.43045479848139,1,faible
achats,3974,1,0.6504424305685104,3,0.3399150668389505,26.211640210395174,7.849160142533254,0.3717847382638744,2,faible
paie,9786,2,0.610608895402364,3,0.47335116807916233,83.93773527833125,4.609343289486252,0.22103843434125908,4,eleve
stocks,4311,2,0.6891122184396571,4,0.4797411433929668,54.60705295516987,4.222441513578396,0.4173391061316704,2,modere
tresorerie,761,4,0.6767874881906871,3,0.7563642421930912,55.96684174600647,7.722586248878466,0.3972261517479888,4,modere
ventes,3474,2,0.5410112641310708,2,0.7320190921060759,106.24963811032158,2.0185212405689286,0.1882078336423092,3,eleve
tresorerie,9308,3,1.0,3,0.6140972184517834,79.18885417993175,5.102382239959796,0.3902781068601153,4,eleve
ventes,307,4,0.8211806371708295,4,0.6902129763275113,46.63277447655362,3.52471513308517,0.2532750427900776,2,modere
stocks,2765,4,0.7366585368763172,1,0.694158088793394,47.794881992710465,5.585358237643671,0.3997148238943475,1,faible
ventes,2593,4,0.7134820166876459,4,0.5272760885734057,65.19602421189728,6.143929869442882,0.2662053232931043,4,eleve
paie,6913,5,0.8803522929432843,3,0.4915001387224543,75.41459827027546,6.255181464568091,0.24666672772845408,2,modere
paie,732,3,1.0,1,0.9073372831244741,95.04884099616284,7.052478163796954,0.2569725878310529,3,faible
paie,3183,6,0.8027628058018861,3,0.10217443903953521,27.838012824223547,4.494945346378269,0.20278317938509627,4,eleve
paie,3819,2,0.7181789057176481,4,0.4517393262125494,74.54038614708163,4.6195574357254365,0.15196437219971048,3,eleve
tresorerie,7223,4,0.9208966107966425,1,0.5592434957180188,77.75338622870095,6.053204428703539,0.05010025401523893,3,eleve
stocks,1779,3,0.7213538864403791,1,0.7119902854638693,44.2098629732922,6.775003386612245,0.19453270000007408,0,faible
ventes,336,2,0.7652972214437652,3,0.8271013052206384,52.79480196945437,2.3993923657232914,0.563062328022065,4,modere
ventes,7546,5,0.8501516380047756,3,0.9713463208376294,27.393367108884597,5.628242349359356,0.34782608887275296,2,modere
paie,4543,2,0.642028129318861,4,0.5816578634259739,49.982126086975406,4.209511349143645,0.4864222608792408,4,modere
paie,6870,1,0.3886248403891153,3,0.5950528750620332,64.64188169444884,5.174305140768722,0.26817994089136066,4,eleve
achats,9832,2,0.6347379662004972,1,0.672522012123036,91.88234923044047,4.286622693424549,0.25316784825235344,3,modere
stocks,6199,2,0.8159501394069079,2,0.4937758123342156,93.72730917897303,3.5545067874154297,0.47165406575208557,3,eleve
tresorerie,8655,6,0.8053826346577267,2,0.3631525455888249,39.41400996771228,2.9629534743535544,0.33757624283508303,3,eleve
ventes,2468,2,0.9014005164118902,4,0.5807499067471963,89.15718359713617,4.69795197005943,0.20447245013071885,3,modere
achats,385,3,0.6404753449195731,3,0.7490744584003596,21.013094895783034,5.716811583511792,0.3632917484498705,2,faible
achats,248,3,0.9371387864420144,4,0.5514153107647038,48.30140162863435,3.7939843998525387,0.4250884618613149,1,modere
ventes,4137,4,0.7277601745677941,2,0.6826870777436186,53.96379785846404,7.379623933733747,0.15721275668414014,0,faible
tresorerie,6649,2,0.790661974384552,2,0.22623653742569272,65.03578781508695,9.916900686002833,0.3464658331810686,3,faible
achats,7221,2,0.8355419137441458,3,0.6036809246838917,62.13020681093773,5.826250241967887,0.16382752234243633,3,eleve
achats,4995,3,0.4927501559659454,1,0.5193106818571349,67.31397048436119,4.917528950906631,0.4196755324308952,0,faible
stocks,5380,4,0.5492654211059612,3,0.34497524890176295,56.340851489795675,3.175474519150667,0.3230698431921536,3,eleve
tresorerie,1112,5,0.5442864224399131,2,0.7314425007169695,79.19177376758999,5.740116176735959,0.36296611588762084,1,faible
achats,9815,6,0.8608325777273229,1,0.969129113854863,73.83671274821435,7.9543514667366,0.2782556064620023,4,modere
tresorerie,2885,0,0.6541815082391157,4,0.7979917851361771,54.20874257105775,8.896958820194687,0.12183975707766753,0,faible
ventes,3825,3,1.0,2,0.810749801095688,76.84787380380695,7.792311596973381,0.25585678397716477,2,faible
paie,4676,2,0.7005063962338388,4,0.7424954069233608,101.36870681042159,6.686619256612218,0.3929839523972443,0,faible
achats,5882,5,0.4792939227877748,1,0.7292902899292439,46.53483090420662,5.820386740094327,0.49936287825185177,1,faible
stocks,6357,4,0.5991373733942224,4,0.24011361288489674,93.50673031868152,2.9026639382392316,0.3282290089888677,2,eleve
ventes,9893,1,0.7176064544828991,2,0.5744098099856022,48.330493668000194,4.800556904339723,0.2313647422187814,4,modere
tresorerie,2508,1,0.7772784796290217,3,0.7017339533291734,88.20651911900995,4.56824372505775,0.35357027782674316,3,modere
ventes,440,2,0.5522743407876439,4,0.7062809562401734,49.081279992934675,4.813591929185493,0.38398947342858375,0,faible
achats,2917,2,0.7852721157709406,2,0.854341237853941,75.3132485031252,3.5611755743463958,0.31327537380750675,2,faible
tresorerie,2596,2,0.8253314135568934,2,0.39352047007336416,63.59266221195938,6.515723936872753,0.3071214207332119,0,modere
paie,6062,3,0.6038578600667004,1,0.7214543230815398,24.294830641522204,4.452270413185913,0.32136082583203235,4,modere
ventes,5399,0,0.995373581808872,2,0.3869917992014773,98.31104744971303,4.289939185713001,0.3043550377431997,0,faible
achats,7674,0,0.6201011464974164,3,0.557660082032188,42.09096021983906,3.5679467515778693,0.32977809631706473,2,modere
stocks,1789,3,0.5500182888676685,3,0.5876073985529449,34.60801377286417,5.46459997654874,0.48275632520739054,1,modere
tresorerie,3367,2,0.47061662279101885,4,0.7725141828097903,47.21122438656983,7.993549052111593,0.09666969343949611,2,eleve
ventes,4506,5,0.8830961048038244,4,0.7489906776800688,110.62494466526233,4.979583406778924,0.2761544305581117,0,eleve
ventes,8553,4,0.7034324316018854,4,0.6240661175423278,34.92572824839725,5.563481096932577,0.20676458731756775,4,eleve
paie,1542,1,0.6281071015803416,4,0.1695924957558581,63.56487035367255,8.870521126080131,0.4180803060566231,3,faible
paie,8697,4,0.47887923468522586,3,0.6889667465984107,37.53675347317695,7.40688507850258,0.285911783034562,3,modere
stocks,4537,6,0.6416123614649554,1,0.5464647045922425,40.96583523670106,6.1754896351043955,0.35597047755339795,4,modere
stocks,5535,2,1.0,4,0.8783611783238201,28.011548617408984,6.091395532514877,0.4427306777825868,0,faible
achats,8535,1,0.37832687443583235,1,0.8306987088680737,66.3033640759684,3.7938681844141726,0.19189903943869996,4,modere
achats,4207,4,0.6052512398451174,2,0.4123954186188684,56.77560297502366,3.5982611022347806,0.2472482362116852,0,modere
stocks,660,6,0.9689175955063315,2,0.7164348477981171,37.37267512853421,5.282816306010068,0.4324082369878595,2,faible
stocks,8885,2,0.8873459570604284,4,0.7203821212320809,77.46406935916883,5.333548210316579,0.18789372186595615,1,modere
tresorerie,5648,5,0.6144061497578077,2,0.7058367159233851,79.57441430415493,3.300470261934307,0.2506219649517633,0,eleve
paie,1926,2,0.7305392645402958,1,0.6799162149491197,68.14437216361543,6.40659332789488,0.13996445003575894,3,modere
achats,7729,1,0.7694406107041614,1,0.72603091729365,83.41339878348276,4.445404223005761,0.4363363350073559,3,faible
paie,8425,1,0.7200757872710901,2,0.9002971631147992,53.01979468070592,7.254641471425755,0.24187534364192265,1,faible
paie,3238,1,0.9676675314413763,4,0.48972393335469266,66.44749393168952,4.889182976421305,0.33511604670471157,0,faible
stocks,7793,1,0.7509631308186929,1,0.4188380753485759,53.09700685423917,4.712159539928266,0.36759803242439604,1,faible
tresorerie,8364,2,0.8703274436444556,1,0.7565430271011007,29.853337641246366,3.125207100988039,0.2196763129583904,2,faible
ventes,7942,2,0.7272398153643422,3,0.22332758107376832,64.38492801662716,3.3442805297627323,0.10959999183031538,1,eleve
tresorerie,6821,1,0.3951416780910302,4,0.7308047721125741,63.173558127489166,7.635528730155201,0.27805359026552356,2,eleve
tresorerie,7102,1,0.5211380869965274,3,0.6953877937084094,59.396113841158865,5.537927493977959,0.2764172236754271,3,eleve
paie,4325,3,0.5522683226040962,2,0.13089949527755518,67.4775078048688,5.778604761045278,0.29394965214026225,2,faible
tresorerie,3078,3,0.6626071214085991,2,0.4727326680779269,88.2380486741972,8.201293913766246,0.2945017007705634,0,modere
achats,7473,1,1.0,3,0.9151949051215968,55.911600368386516,2.3648227593155147,0.2501227157666821,0,faible
paie,6007,3,0.7543617194313177,4,0.308564693856812,40.85662461517548,6.342511434082781,0.24624626981526807,0,modere
achats,6197,4,0.6841317846902851,1,0.6425183229898856,55.044979810839884,1.8242182706137031,0.3297703528814786,0,modere
ventes,5756,3,0.8857836994233471,2,0.39901894000124305,57.263199332743945,4.124696115893256,0.21761426099703235,4,modere
paie,9084,3,0.4822174486747377,4,0.4582107391876469,79.67177147896385,2.7098259505829274,0.2904676551909682,2,eleve
ventes,4359,5,0.6265457244777641,4,0.9832637640854677,62.13326206650238,6.717181091864401,0.24370412685905268,0,modere
paie,8386,2,0.6044007019089939,2,0.6246888691572279,37.03621283961519,1.2205472958807517,0.32956052436432476,1,modere
stocks,6001,1,0.7597062339202206,2,0.7033901377125846,76.10915727141783,4.539830977294409,0.4108576280318271,1,faible
tresorerie,9425,1,0.834375443853095,4,0.5775070847146971,72.90255677587683,2.6824596136032453,0.414937777311902,4,eleve
stocks,5017,3,0.7707228328040844,1,0.29697333718047536,62.14204903529229,3.2903832547919762,0.4289290872537674,2,eleve
ventes,8529,2,0.7730974724828367,3,0.36301535862046774,78.96492927275641,3.5985776716248523,0.26659072246578813,2,eleve
tresorerie,2630,6,0.645833632117308,2,0.8356860651284465,82.31214022486783,7.638209074997265,0.274995300816884,2,faible
paie,2060,0,0.7481139787174209,3,0.6305784296691469,52.451190194284415,4.329541099936938,0.17310476865418153,4,modere
tresorerie,7145,3,0.5740243193829415,4,0.44594232880870305,41.99677532980395,8.454651392029804,0.2657450972167741,2,modere
achats,1148,4,0.8011208402511699,3,0.595589639748628,59.76247160597501,8.873172653693068,0.26931621760521357,2,modere
tresorerie,5872,5,0.6249095493005018,1,0.7323195926567897,70.7322345087166,9.227367737247107,0.23828523643805538,0,faible
achats,2629,1,0.5317735659549438,4,0.6908977695166626,57.89290122593279,4.8824661580957125,0.23782068565772654,2,faible
tresorerie,3064,2,0.7056729153748127,1,0.4460421599568309,40.23152834488606,5.4207142787427225,0.1302301809821163,0,faible
achats,7237,2,0.41303257534829674,4,0.2849393442125693,63.25343945041438,5.75591128572555,0.16580874042776025,0,modere
ventes,1063,2,0.9211555107994011,1,0.5185906913556908,19.32998660018989,4.265024342878472,0.30445435875787463,2,faible
stocks,636,4,0.8195648495367548,4,0.8218097271873414,53.510778555809324,5.848740517683904,0.308207330627973,1,faible
paie,7440,3,0.7505454775371704,1,0.7708753930214421,77.02331798980327,3.1296075857267054,0.34830558694958,3,modere
tresorerie,7279,2,0.4564472881907874,4,0.6820806529850325,78.10876734909552,1.24904847440471,0.27411055297823467,1,eleve
stocks,8067,1,0.5949714725389877,1,0.5658239177067776,-15.195578533537855,6.4282691988432274,0.3011654237832497,2,faible
paie,8834,2,0.7060837652307778,4,0.49665064758787647,56.148317910936136,4.300453390566993,0.4250509549064798,2,modere
paie,945,4,0.6605342843462189,1,0.569534319109128,71.98551590442517,3.046616323922275,0.29470991762035026,1,modere
achats,5877,3,0.4467152551828791,2,0.7563543328604242,36.47835855135371,3.2995473946615115,0.2367930852859228,2,eleve
ventes,3136,4,0.5025356491695788,3,0.8020381224471522,52.56090650187343,8.030243641530797,0.18090520959422174,0,faible
ventes,6047,2,0.6575358404629632,4,0.5476426470155464,84.15433511819012,5.928225581844192,0.379747986361843,4,eleve
stocks,2594,3,0.5075065902124251,1,1.0,50.31673166844513,1.9553856350726293,0.12966575966153163,2,eleve
ventes,2819,0,0.9057080985824892,2,0.6184807551554112,91.97283337810612,2.6260271748242876,0.21615813803118988,2,modere
tresorerie,1984,3,0.7741807539108748,4,0.5306089100130196,45.17628567099969,4.416240788365961,0.34185793329364766,1,modere
ventes,4449,3,0.5794803836141453,4,0.8951338877219102,88.19760343236062,5.952818716684064,0.1093446823149197,0,eleve
stocks,5279,3,0.875373224202357,4,0.1923406940475449,60.671271097424324,3.410857243254301,0.23856452121192892,1,eleve
ventes,6710,1,0.8451559883010533,3,0.6960067389130711,42.43345425599472,4.654106650309344,0.31291675062957325,1,modere
tresorerie,6530,3,0.7433437534580378,1,0.5854403214733406,88.26428165838611,5.229102376460354,0.2616662345799412,2,faible
achats,7254,1,0.6940620649804068,1,0.8896368639742717,35.87050092836898,5.270536818205351,0.20173110724717574,0,faible
stocks,6588,4,0.655228928765524,4,0.7209846717300383,44.08055511881341,0.20972756200148712,0.24065556751194217,2,eleve
achats,4837,0,0.6190091938327514,4,0.6278204339683316,69.79838814578957,5.4432827436061295,0.3816984326654028,2,faible
achats,6625,4,0.4994812121188219,4,0.7325267595093097,61.616347890052324,1.5342807141193018,0.4831377390779243,2,eleve
achats,3950,3,0.9292493132647,2,0.38888353757584954,65.47927512505755,4.427203036998088,0.3139488681593598,2,faible
paie,789,2,0.6219230171843174,4,0.7933639668957717,52.63363353687519,3.9971699061830037,0.10117150201507977,4,modere
paie,5275,2,0.7042300914568499,3,0.33108284859730575,36.01212977271669,2.842534201599628,0.3568102277110594,3,eleve
achats,8748,4,0.5634628215549071,1,0.671699476162873,46.9548847389741,6.686334408002431,0.26036164854443344,0,faible
stocks,5178,3,0.6610824225086005,3,0.6071228682172048,86.40798562893342,2.7520482802064894,0.1904577147761547,4,eleve
tresorerie,5548,3,1.0,4,0.24738908472571491,33.26038207902848,3.9541262212250707,0.21997269485748355,3,modere
tresorerie,1279,3,0.5911003144382159,2,0.6137884116192099,92.8893486669989,6.757468346006381,0.22422101521781182,3,eleve
ventes,9174,7,0.9172893661812327,4,0.6563973503412597,66.31717973117085,3.896999188020679,0.15891523972221533,3,eleve
stocks,6506,6,0.6958291724269151,4,0.4690248052084418,48.06390188293806,3.4829800186291493,0.2936931222893633,4,eleve
paie,8691,2,0.8019907695241968,4,0.39751560023147836,19.95894031045283,4.463689111894741,0.4828146799309826,0,modere
achats,7007,0,0.8866870383094377,4,0.6984354806856794,22.586288317638136,6.0810050411421965,0.19008089089971614,1,faible
ventes,8900,3,0.7408401076608996,4,0.6724630002321619,52.882322002801985,7.892615209588412,0.4797347025157504,3,modere
tresorerie,1738,4,0.6472439265429565,1,0.6453638178508087,50.459118684848555,3.127756804124351,0.3208116677476142,1,faible
paie,5771,1,0.672086353257634,3,0.6017683544709768,62.3549714892609,3.2898360690678183,0.2907102711543917,1,faible
paie,7028,1,0.6771357277530493,2,0.48668739660488064,94.38288668677373,4.447329190146931,0.26780400849338565,2,modere
achats,1482,6,0.9796555835373119,4,1.0,70.75188032540481,5.460281302534351,0.21938558325346114,1,eleve
tresorerie,1503,8,0.47738113342594135,2,0.5403338319503823,57.42622434510857,3.4595066720052827,0.3291852601834514,2,eleve
stocks,9111,1,0.43439095633108105,1,0.42697732730624327,84.33688713480043,6.377126735772309,0.3521979047195808,0,faible
paie,3392,2,0.44439206242033485,3,0.6108854550420267,63.01307853478211,3.1654444970948745,0.05748570856914437,0,modere
achats,9111,4,0.5659102849641365,4,0.5638117907377764,91.99417987520359,1.1982908210080745,0.5543038339167649,2,eleve
stocks,519,4,0.8050124615797543,1,0.5356974383167019,46.558274132652755,6.063550562331354,0.11890136342505447,0,faible
tresorerie,4617,4,0.8142128938606296,1,0.9748552181211971,37.04418456284803,6.2951789462924905,0.24776711972952137,3,modere
paie,3402,2,0.6088746037889938,3,0.37405043639907853,19.99335447490283,7.089301271265519,0.04417121406735702,0,faible
stocks,7957,5,0.695726270851024,4,0.6074874137587412,57.89177485043183,1.0162004056857512,0.27320907516344434,2,eleve
stocks,9800,5,0.5325552047368247,3,0.38746539501429766,35.30716953285821,3.6687698969542906,0.25385361241424886,3,eleve
stocks,7970,2,0.5464671568890448,3,0.49179504572079424,35.02393735020635,4.497883663602517,0.24883066322006503,1,modere
paie,5793,2,0.7869800258517318,2,0.9472231899790065,80.68638832803643,8.513916346835767,0.33043336718937505,1,faible
paie,867,6,0.8571526091662596,2,0.6562890111443787,25.557967506531398,4.681597210041883,0.2756188277306271,1,modere
ventes,2144,7,0.6284771763354786,3,0.6538741190376769,62.07116944994642,2.3069666239490796,0.35384187994962696,2,eleve
tresorerie,1649,2,0.9452522681246205,2,0.41210375437442914,58.335345794586864,5.593480929509584,0.1762669253785825,1,modere
achats,6240,3,0.8448408023179164,1,0.5150756882566436,61.84262296663261,7.618912451592227,0.3077383276834055,0,faible
stocks,3816,2,0.9387588778383326,3,0.9646243043117007,87.6820493749195,7.19327788592167,0.23683190498443518,1,faible
ventes,4581,6,0.6548592896357622,4,0.6998724492873822,43.4861739277823,6.123596328655597,0.2629660553466772,4,eleve
achats,7998,1,0.9281029368448968,4,0.5320570296714191,87.698969741967,5.52526473421633,0.3270348649180516,4,eleve
ventes,6648,4,1.0,1,0.6881214513939878,24.79589887705899,0.46449538109821553,0.24956942685891093,1,faible
paie,2393,1,0.6381223699965971,4,0.6535327726422417,73.01482074132929,5.0513329101074245,0.289483426592282,1,modere
stocks,4937,1,0.676874644244787,4,0.43211206922962464,89.52746757742217,5.356280525063473,0.18457545893566152,4,modere
achats,7858,3,0.5578422246390401,3,0.5262383502955852,-21.081001695204677,4.680180651497814,0.40955122303459124,1,faible
achats,6893,4,0.5283677355758758,1,1.0,59.292141497398376,6.414199774978729,0.372844403299462,3,modere
achats,7738,5,0.5301172988100558,3,0.6784005166893282,57.66538710167828,4.64800439445461,0.3099983556814748,4,eleve
achats,8093,2,0.5782800802319061,1,0.28619159773809144,61.43697018410886,4.2628735899944,0.27573399811738597,2,modere
achats,6107,4,0.7412106968478356,3,0.7020420296492822,94.23115841980199,7.077995443304509,0.28956283951537976,4,eleve
ventes,5642,3,0.5846200690867972,3,0.8606176546055893,44.72738267342849,4.172822572448633,0.4074023372514285,0,eleve
stocks,9192,3,0.7366243831880301,2,0.41912436396945446,36.30982939641022,5.129308144278246,0.36576055686378445,3,modere
